
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 01/10/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
8486060000            01/05/2018  02/09/2018         981.98
8555470007            01/05/2018  02/09/2018         225.60
9006000005            01/05/2018  02/09/2018         230.49
9026057506            01/05/2018  02/09/2018         462.08
9423383257            01/05/2018  02/09/2018         150.96
9581789907            01/05/2018  02/09/2018          20.24
0313545006            01/06/2018  02/12/2018         116.75
1122287962            01/06/2018  02/12/2018         477.33
1156320002            01/06/2018  02/12/2018        3266.76
1545407502            01/06/2018  02/12/2018         195.81
1856265002            01/06/2018  02/12/2018        4040.85
4006384632            01/06/2018  02/12/2018          44.87
4452642962            01/06/2018  02/12/2018       18297.88
4696475005            01/06/2018  02/12/2018       23241.97
6414967502            01/06/2018  02/12/2018          25.78
6626365008            01/06/2018  02/12/2018        8334.11
7146330001            01/06/2018  02/12/2018        2957.00
7352631019            01/06/2018  02/12/2018        3251.76
8703872054            01/06/2018  02/12/2018         787.49
8955365005            01/06/2018  02/12/2018         836.36
0442731477            01/08/2018  02/12/2018          81.74
0662927573            01/08/2018  02/12/2018        1818.26
0979288487            01/08/2018  02/12/2018          63.51
1043295003            01/08/2018  02/12/2018          47.95
1312808247            01/08/2018  02/12/2018          57.15
2040619443            01/08/2018  02/12/2018        7224.96
2174476057            01/08/2018  02/12/2018         140.73
2225822507            01/08/2018  02/12/2018         264.95
2371115839            01/08/2018  02/12/2018          70.37
2923347955            01/08/2018  02/12/2018         222.51
3092500747            01/08/2018  02/12/2018          94.55
3103257501            01/08/2018  02/12/2018         295.15
3104883701            01/08/2018  02/12/2018        4636.47
3470617501            01/08/2018  02/12/2018         214.18
4802659823            01/08/2018  02/12/2018       14403.08
5680981221            01/08/2018  02/12/2018          16.73
6070697393            01/08/2018  02/12/2018          61.48
6318036420            01/08/2018  02/12/2018          46.53
6670610002            01/08/2018  02/12/2018         733.90
6855697501            01/08/2018  02/12/2018         251.10
7199264891            01/08/2018  02/12/2018         218.50
7236357500            01/08/2018  02/12/2018        3700.15
7320592509            01/08/2018  02/12/2018          51.13
7448178173            01/08/2018  02/12/2018         269.57
7835036513            01/08/2018  02/12/2018        1505.71
8118282899            01/08/2018  02/12/2018           7.38
8659213329            01/08/2018  02/12/2018          39.88
8954752245            01/08/2018  02/12/2018         110.12
8965342507            01/08/2018  02/12/2018          18.62
9091146192            01/08/2018  02/12/2018         305.28
9216886433            01/08/2018  02/12/2018          54.96
9628787443            01/08/2018  02/12/2018          39.65

118 VA Dominion Invoices for a Total Invoice Amount of $159363.35

118 Total Alexandria Invoices for a Total Invoice Amount of $159363.35


Organization:   Total

118 Total Invoices for a Total Invoice Amount of $159363.35

