
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/13/2019

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
5722222501            02/11/2019  03/18/2019          15.01
5737778562            02/11/2019  03/18/2019         213.17
6372590007            02/11/2019  03/18/2019          95.05
6555515433            02/11/2019  03/18/2019          20.66
7214212743            02/11/2019  03/18/2019          11.51
7900412268            02/11/2019  03/18/2019         112.74
7976345004            02/11/2019  03/18/2019        1797.31
8395777488            02/11/2019  03/18/2019         875.16
8781417566            02/11/2019  03/18/2019         794.95
9163056071            02/11/2019  03/18/2019           7.23
9864369971            02/11/2019  03/18/2019          37.59

114 VA Dominion Invoices for a Total Invoice Amount of $135599.57

114 Total Alexandria Invoices for a Total Invoice Amount of $135599.57


Organization:   Total

114 Total Invoices for a Total Invoice Amount of $135599.57

